id,hhid,inc,female
62229,343371,236769.17940000002,TRUE
62236,219472,246393.55367639998,FALSE
62238,290564,598625.703,TRUE
62239,333123,522876.62700000004,TRUE
62242,352433,1160121.807,TRUE
62244,74926,917874.298728,FALSE
62256,167779,994968.7516800001,FALSE
62257,285433,994968.7516800001,FALSE
62261,13328,2306688.579,TRUE
62267,317454,466769.8854,TRUE
62270,118072,491155.05000959995,FALSE
62272,399879,1089751.9524120002,FALSE
62278,367634,537978.0615768001,FALSE
62281,408872,193433.87699999998,TRUE
62284,156452,321996.70619999996,TRUE
62285,380722,1022283.9129600001,FALSE
62287,367991,943332.328908,FALSE
62298,80006,66815.49420000002,TRUE
62299,8955,777957.0193800002,FALSE
62306,428513,49859.62019999996,TRUE
62316,407328,618154.7387903999,FALSE
62324,46766,501612.50412,FALSE
62328,328166,411538.4442,TRUE
62333,397063,714179.115,TRUE
62334,336453,1435455.099,TRUE
62350,417052,760509.7109999999,TRUE
62352,245454,1096858.9710000001,TRUE
62363,304177,525541.212396,FALSE
62377,196098,328634.4438,TRUE
62378,157637,88772.6502,TRUE
62385,218636,2281052.8246680005,FALSE
62386,234351,150817.54538160004,FALSE
62387,51609,501612.50412,FALSE
62394,285985,895160.799,TRUE
62398,163637,180549.97576199996,FALSE
62410,346248,42638.32985039997,FALSE
62412,94077,41452.234200000006,TRUE
62413,68890,220299.73722000004,FALSE
62419,48351,395896.80780000007,TRUE
62427,337868,280179.9234,TRUE
62430,294486,273103.38899999997,TRUE
62431,90662,411538.4442,TRUE
62432,97925,537978.0615768001,FALSE
62441,342971,447242.11740000005,TRUE
62444,221075,598625.703,TRUE
62453,266041,1805447.0070000002,TRUE
62457,381134,676036.179,TRUE
62458,218054,369855.62920439994,FALSE
62462,119342,1896262.7574240002,FALSE
62474,184636,327064.8752028,FALSE
62480,227718,220299.73722000004,FALSE
62484,212642,534681.4589999999,TRUE
62485,258706,49859.62019999996,TRUE
62488,350377,263958.674454,FALSE
62489,410752,726075.932364,FALSE
62491,417489,813661.6426200002,FALSE
62492,255967,190548.97405919997,FALSE
62493,5822,784534.9589999999,TRUE
62497,343144,714179.115,TRUE
62501,197150,436661.85419999994,TRUE
62508,316319,581569.2561203999,FALSE
62519,221342,534681.4589999999,TRUE
62521,82413,381604.1814,TRUE
62530,319710,627779.2949999999,TRUE
62544,37413,79573.08947039998,FALSE
62545,405236,1160121.807,TRUE
62548,16392,1511825.0339520003,FALSE
62549,250903,2281052.8246680005,FALSE
62562,68634,136156.76099999997,TRUE
62564,416197,110242.57139999999,TRUE
62565,354854,943332.328908,FALSE
62570,170177,2306688.579,TRUE
62572,353777,460841.89984560007,FALSE
62573,241982,896465.8366200001,FALSE
62576,148521,379975.86919799994,FALSE
62581,7084,102803.94539999997,TRUE
62592,333600,1511825.0339520003,FALSE
62600,229720,280179.9234,TRUE
62603,254715,777957.0193800002,FALSE
62610,371806,403272.441,TRUE
62613,120236,255540.31621560003,FALSE
62621,163821,131980.57944479998,FALSE
62623,339896,205402.8366,TRUE
62624,149549,1380631.84092,FALSE
62637,13942,218074.077,TRUE
62642,433785,176351.0346,TRUE
62648,242532,1896262.7574240002,FALSE
62666,31053,695421.675,TRUE
62667,360171,170020.63259999998,TRUE
62668,360483,994968.7516800001,FALSE
62670,369653,896465.8366200001,FALSE
62672,132144,868952.7989999999,TRUE
62675,133732,760893.903288,FALSE
62678,208719,546398.7750000001,TRUE
62679,334961,321996.70619999996,TRUE
62684,411607,42638.32985039997,FALSE
62688,268416,510771.807,TRUE
62691,406989,150817.54538160004,FALSE
62692,75944,760509.7109999999,TRUE
62700,412161,854011.478916,FALSE
62701,336241,242738.33220000006,TRUE
62702,48340,400672.8967536,FALSE
62707,339782,223950.23820000002,TRUE
62713,321154,30925.18251000002,FALSE
62717,281574,41452.234200000006,TRUE
62729,305042,456505.42860000004,TRUE
62733,179422,633562.0436088,FALSE
62737,417960,868952.7989999999,TRUE
62744,397140,253767.40739999997,TRUE
62745,293135,131980.57944479998,FALSE
62748,34023,447242.11740000005,TRUE
62750,27246,122451.2406,TRUE
62753,348260,373063.743,TRUE
62762,119829,618154.7387903999,FALSE
62763,420800,1452915.472428,FALSE
62774,421020,833867.910504,FALSE
62779,293370,418704.78783959994,FALSE
62782,364641,1805447.0070000002,TRUE
62794,182370,248783.90940000003,TRUE
62803,62039,187652.9538,TRUE
62806,195954,469768.32826200005,FALSE
62810,379426,66187.63816919996,FALSE
62813,241017,966738.9959280001,FALSE
62818,174399,487792.63260000007,TRUE
62821,400902,456505.42860000004,TRUE
62830,197461,1314344.1870000004,TRUE
62835,20954,95428.125,TRUE
62844,348108,877669.6253399999,FALSE
62857,380763,466769.8854,TRUE
62860,177060,253767.40739999997,TRUE
62861,393732,868952.7989999999,TRUE
62866,274570,1205805.94902,FALSE
62868,177793,33408.76500000003,TRUE
62874,398361,210085.03910880003,FALSE
62879,196842,180549.97576199996,FALSE
62880,430434,2281052.8246680005,FALSE
62886,411098,451175.8221144,FALSE
62889,47544,2306688.579,TRUE
62895,68892,479301.7829796001,FALSE
62905,364511,344561.0947128,FALSE
62907,349089,223950.23820000002,TRUE
62919,303261,66187.63816919996,FALSE
62924,34879,560106.495,TRUE
62925,434455,1805447.0070000002,TRUE
62926,186967,220299.73722000004,FALSE
62928,86804,877669.6253399999,FALSE
62930,1104,411538.4442,TRUE
62932,137471,784534.9589999999,TRUE
62936,103224,777957.0193800002,FALSE
62939,344748,466769.8854,TRUE
62951,271636,328634.4438,TRUE
62952,50740,272594.6407512,FALSE
62953,305737,581569.2561203999,FALSE
62963,409983,479301.7829796001,FALSE
62975,390218,1435455.099,TRUE
62981,300587,439739.711028,FALSE
62982,92557,253767.40739999997,TRUE
62985,215032,695421.675,TRUE
62986,100739,676036.179,TRUE
62992,415214,695421.675,TRUE
62995,67594,708259.059576,FALSE
63005,259816,180549.97576199996,FALSE
63007,14819,190548.97405919997,FALSE
63019,24658,960258.195,TRUE
63026,223834,80839.90980000001,TRUE
63028,86971,314143.479,TRUE
63029,389168,895160.799,TRUE
63035,160148,708259.059576,FALSE
63041,57802,570917.295,TRUE
63042,115633,810258.1109999999,TRUE
63050,117369,510771.807,TRUE
63075,395300,570917.295,TRUE
63078,181268,3341345.194728,FALSE
63080,436459,403272.441,TRUE
63104,260926,150817.54538160004,FALSE
63105,42876,293339.75580000004,TRUE
63106,60995,321996.70619999996,TRUE
63112,44828,895160.799,TRUE
63114,357736,647051.5624032,FALSE
63117,373863,726075.932364,FALSE
63119,173729,534681.4589999999,TRUE
63122,304293,318843.8158464,FALSE
63123,322182,1896262.7574240002,FALSE
63126,33482,229863.58755119995,FALSE
63128,214922,605615.1851484,FALSE
63143,345552,344561.0947128,FALSE
63151,386568,510771.807,TRUE
63154,292441,328634.4438,TRUE
63155,37942,170020.63259999998,TRUE
63156,309540,1247670.1138680002,FALSE
63166,161857,220299.73722000004,FALSE
63170,427635,210085.03910880003,FALSE
63172,362773,618154.7387903999,FALSE
63178,97531,1247670.1138680002,FALSE
63179,175957,1778569.7148359998,FALSE
63182,304168,229863.58755119995,FALSE
63188,86506,281388.2416992,FALSE
63201,322475,760509.7109999999,TRUE
63209,329197,321996.70619999996,TRUE
63210,431559,266153.7762,TRUE
63226,139102,708259.059576,FALSE
63227,363148,259312.45859999998,TRUE
63230,305167,90163.64365559995,FALSE
63231,23380,299840.49185399996,FALSE
63243,20200,777957.0193800002,FALSE
63252,17913,280179.9234,TRUE
63254,313048,176351.0346,TRUE
63256,128496,327064.8752028,FALSE
63260,207417,381604.1814,TRUE
63269,237028,344561.0947128,FALSE
63278,84298,1335077.266932,FALSE
63287,419366,211958.86140000002,TRUE
63290,105538,239082.1137252,FALSE
63293,99138,364745.2302000001,TRUE
63328,377229,510771.807,TRUE
63329,112893,2281052.8246680005,FALSE
63330,84782,1050349.131,TRUE
63332,2188,1435455.099,TRUE
63334,283769,1778569.7148359998,FALSE
63337,52873,176351.0346,TRUE
63341,111993,966738.9959280001,FALSE
63342,371830,193433.87699999998,TRUE
63357,266574,218074.077,TRUE
63358,437008,88772.6502,TRUE
63361,204133,895160.799,TRUE
63369,273348,447242.11740000005,TRUE
63370,87765,255540.31621560003,FALSE
63372,117615,395896.80780000007,TRUE
63374,136697,272594.6407512,FALSE
63376,71024,868952.7989999999,TRUE
63378,391036,877669.6253399999,FALSE
63402,257310,211958.86140000002,TRUE
63412,323025,231123.74220000004,TRUE
63425,357917,456505.42860000004,TRUE
63431,419745,390280.9363308,FALSE
63436,390027,797918.62302,FALSE
63439,37367,1233523.863,TRUE
63441,410168,1009895.6790000001,TRUE
63443,286199,190548.97405919997,FALSE
63456,417693,115739.37180000002,TRUE
63460,58437,813661.6426200002,FALSE
63464,434390,150817.54538160004,FALSE
63465,394217,66187.63816919996,FALSE
63471,202482,510771.807,TRUE
63487,77142,80839.90980000001,TRUE
63498,404247,633562.0436088,FALSE
63511,169157,74088.07379999998,TRUE
63513,92854,30925.18251000002,FALSE
63516,365645,1205805.94902,FALSE
63517,279564,199364.2326,TRUE
63518,271860,513427.5381024,FALSE
63544,425137,381604.1814,TRUE
63546,429945,436661.85419999994,TRUE
63549,221054,418857.4962,TRUE
63552,355724,1671679.3823640004,FALSE
63555,52418,743703.3437040001,FALSE
63558,230186,176351.0346,TRUE
63560,122861,1335077.266932,FALSE
63561,432887,558791.4239135999,FALSE
63573,352662,1896262.7574240002,FALSE
63580,222634,2306688.579,TRUE
63590,361286,229863.58755119995,FALSE
63603,168533,248783.90940000003,TRUE
63605,186282,381604.1814,TRUE
63611,177440,95428.125,TRUE
63622,399608,917874.298728,FALSE
63630,208740,1160121.807,TRUE
63631,412543,714179.115,TRUE
63637,57324,2072628.1939680004,FALSE
63647,297787,677779.3469016,FALSE
63649,430031,66187.63816919996,FALSE
63653,116534,760893.903288,FALSE
63659,294772,242738.33220000006,TRUE
63663,286233,584793.027,TRUE
63665,175904,57623.64659999998,TRUE
63667,116014,90163.64365559995,FALSE
63672,59505,223950.23820000002,TRUE
63690,170413,1057210.926444,FALSE
63699,95192,359893.09201319993,FALSE
63700,311245,738163.647,TRUE
63706,35202,344561.0947128,FALSE
63718,265238,692612.9515512001,FALSE
63723,118620,813661.6426200002,FALSE
63726,223550,30925.18251000002,FALSE
63727,306557,255540.31621560003,FALSE
63732,328597,180549.97576199996,FALSE
63736,66460,1009895.6790000001,TRUE
63737,140310,570917.295,TRUE
63743,203024,246393.55367639998,FALSE
63745,295819,187652.9538,TRUE
63749,171157,1896262.7574240002,FALSE
63751,120878,1380631.84092,FALSE
63770,142883,695421.675,TRUE
63771,281395,659962.7189999999,TRUE
63789,208899,169664.3251488,FALSE
63795,198526,42638.32985039997,FALSE
63799,189120,349450.6158,TRUE
63801,381903,236769.17940000002,TRUE
63810,212683,341310.9258,TRUE
63811,171101,1160121.807,TRUE
63817,156377,49859.62019999996,TRUE
63822,64910,351818.2178388,FALSE
63830,53894,33408.76500000003,TRUE
63839,338515,142812.9355068,FALSE
63844,189405,895160.799,TRUE
63845,93326,456505.42860000004,TRUE
63852,23593,403272.441,TRUE
63859,50008,299840.49185399996,FALSE
63867,216709,570917.295,TRUE
63887,349073,676036.179,TRUE
63896,187708,349450.6158,TRUE
63900,115369,1896262.7574240002,FALSE
63901,61031,403272.441,TRUE
63907,164089,522876.62700000004,TRUE
63915,429664,293339.75580000004,TRUE
63919,313121,388225.25820000004,TRUE
63926,248068,187652.9538,TRUE
63935,331245,364745.2302000001,TRUE
63950,152311,1578581.1989999998,TRUE
63952,144735,299840.49185399996,FALSE
63958,366322,266153.7762,TRUE
63959,346553,99995.87498760001,FALSE
63961,225467,306549.80460000003,TRUE
63965,236639,299840.49185399996,FALSE
63969,105396,537978.0615768001,FALSE
63974,207295,677779.3469016,FALSE
63977,402882,797918.62302,FALSE
63981,188435,966738.9959280001,FALSE
63988,169910,95428.125,TRUE
63990,33134,840204.4949999999,TRUE
63995,431706,1160121.807,TRUE
64005,389491,306549.80460000003,TRUE
64006,263815,231123.74220000004,TRUE
64007,297911,328634.4438,TRUE
64012,303442,66187.63816919996,FALSE
64016,54534,344561.0947128,FALSE
64018,95665,74088.07379999998,TRUE
64019,182310,30925.18251000002,FALSE
64020,285298,466769.8854,TRUE
64027,190277,592227.4848444,FALSE
64028,76437,156438.6174,TRUE
64029,230873,299698.7058,TRUE
64033,435209,1124738.2577880002,FALSE
64041,166269,584793.027,TRUE
64045,198297,784534.9589999999,TRUE
64050,162565,220299.73722000004,FALSE
64052,420422,1233523.863,TRUE
64056,375634,522876.62700000004,TRUE
64061,392569,218074.077,TRUE
64064,66252,642480.5789999999,TRUE
64066,43000,131980.57944479998,FALSE
64076,415317,211958.86140000002,TRUE
64082,76783,760509.7109999999,TRUE
64085,301411,546398.7750000001,TRUE
64090,57684,479301.7829796001,FALSE
64093,173508,356631.795,TRUE
64097,31213,570917.295,TRUE
64099,333927,290935.3267368,FALSE
64106,112468,169664.3251488,FALSE
64110,289448,1285835.0098680002,FALSE
64111,347663,351818.2178388,FALSE
64113,1194,381604.1814,TRUE
64114,314190,293339.75580000004,TRUE
64123,232708,760509.7109999999,TRUE
64125,87536,239082.1137252,FALSE
64136,208904,131980.57944479998,FALSE
64137,208241,510771.807,TRUE
64138,414162,598625.703,TRUE
64139,26023,1124738.2577880002,FALSE
64153,275999,501612.50412,FALSE
64155,253781,1050349.131,TRUE
64163,296736,229863.58755119995,FALSE
64169,43241,190548.97405919997,FALSE
64171,145243,299698.7058,TRUE
64191,154818,327064.8752028,FALSE
64200,163597,400672.8967536,FALSE
64203,338084,293339.75580000004,TRUE
64213,244512,428681.56871519994,FALSE
64219,240261,150817.54538160004,FALSE
64228,106248,280179.9234,TRUE
64231,32980,677779.3469016,FALSE
64232,124618,627779.2949999999,TRUE
64233,82277,349450.6158,TRUE
64235,335665,1579554.0940320005,FALSE
64240,141755,210085.03910880003,FALSE
64261,4730,477606.3318,TRUE
64264,360919,676036.179,TRUE
64269,86699,111547.77564240003,FALSE
64273,334209,49859.62019999996,TRUE
64288,354429,33408.76500000003,TRUE
64294,347514,344561.0947128,FALSE
64298,284694,428681.56871519994,FALSE
64315,264828,395896.80780000007,TRUE
64321,175783,253767.40739999997,TRUE
64326,230490,57623.64659999998,TRUE
64327,171604,810258.1109999999,TRUE
64330,130331,49859.62019999996,TRUE
64338,56676,306549.80460000003,TRUE
64343,111837,960258.195,TRUE
64350,119998,868952.7989999999,TRUE
64355,399587,1511825.0339520003,FALSE
64357,395401,190548.97405919997,FALSE
64359,28729,1511825.0339520003,FALSE
64360,408454,128681.5374,TRUE
64363,323457,359893.09201319993,FALSE
64365,419730,356631.795,TRUE
64371,137545,743703.3437040001,FALSE
64383,175799,280179.9234,TRUE
64389,394626,80839.90980000001,TRUE
64392,849,1162197.103212,FALSE
64397,140451,205402.8366,TRUE
64403,150244,169664.3251488,FALSE
64427,386450,308397.5385984,FALSE
64439,17781,111547.77564240003,FALSE
64443,158661,418704.78783959994,FALSE
64445,355860,181371.83219999998,TRUE
64451,262910,1452915.472428,FALSE
64461,240962,160591.57524719997,FALSE
64462,238564,49859.62019999996,TRUE
64464,427354,439739.711028,FALSE
64475,342508,169664.3251488,FALSE
64476,213301,598625.703,TRUE
64477,227616,33408.76500000003,TRUE
64478,98576,335757.3391764,FALSE
64483,116449,479301.7829796001,FALSE
64486,381897,659962.7189999999,TRUE
64488,148546,868952.7989999999,TRUE
64494,197733,400672.8967536,FALSE
64495,77634,877669.6253399999,FALSE
64498,428464,306549.80460000003,TRUE
64502,390789,299840.49185399996,FALSE
64504,319435,280179.9234,TRUE
64519,136386,334764.261,TRUE
64522,389021,280179.9234,TRUE
64529,167309,1671679.3823640004,FALSE
64535,13358,677779.3469016,FALSE
64545,170632,418704.78783959994,FALSE
64546,107128,299698.7058,TRUE
64549,22718,647051.5624032,FALSE
64558,422168,259312.45859999998,TRUE
64563,146492,205402.8366,TRUE
64573,75463,359893.09201319993,FALSE
64576,340216,569532.0479219999,FALSE
64577,237888,299698.7058,TRUE
64583,200468,266153.7762,TRUE
64584,300154,74088.07379999998,TRUE
64587,271506,547619.8773384,FALSE
64588,247132,259312.45859999998,TRUE
64597,361019,210085.03910880003,FALSE
64614,414083,74088.07379999998,TRUE
64617,272876,447242.11740000005,TRUE
64626,38457,131980.57944479998,FALSE
64630,434423,447242.11740000005,TRUE
64632,55086,813661.6426200002,FALSE
64638,276193,1671679.3823640004,FALSE
64639,133143,136156.76099999997,TRUE
64644,416413,966738.9959280001,FALSE
64646,421682,560106.495,TRUE
64649,171835,111547.77564240003,FALSE
64650,284512,570917.295,TRUE
64653,266605,840204.4949999999,TRUE
64659,227241,150817.54538160004,FALSE
64668,80863,1205805.94902,FALSE
64672,395341,263958.674454,FALSE
64676,172926,181371.83219999998,TRUE
64681,370322,400672.8967536,FALSE
64689,431310,187652.9538,TRUE
64690,199295,42638.32985039997,FALSE
64691,324648,537978.0615768001,FALSE
64699,148039,90163.64365559995,FALSE
64704,195007,2306688.579,TRUE
64706,428184,79573.08947039998,FALSE
64709,301106,160591.57524719997,FALSE
64723,74388,306549.80460000003,TRUE
64727,234349,743703.3437040001,FALSE
64730,301318,136156.76099999997,TRUE
64731,260973,169664.3251488,FALSE
64733,292814,854011.478916,FALSE
64734,421354,1805447.0070000002,TRUE
64737,182375,966738.9959280001,FALSE
64749,313722,633562.0436088,FALSE
64752,258546,895160.799,TRUE
64756,249368,280179.9234,TRUE
64762,293835,456505.42860000004,TRUE
64765,255342,239082.1137252,FALSE
64768,54601,400672.8967536,FALSE
64770,339160,466769.8854,TRUE
64773,2899,777957.0193800002,FALSE
64789,11285,242738.33220000006,TRUE
64802,274000,501612.50412,FALSE
64803,157,633562.0436088,FALSE
64807,302301,647051.5624032,FALSE
64809,2367,614871.8550000001,TRUE
64821,378300,246393.55367639998,FALSE
64827,414839,388225.25820000004,TRUE
64828,364258,960258.195,TRUE
64830,53155,169664.3251488,FALSE
64834,100806,522876.62700000004,TRUE
64843,134980,840204.4949999999,TRUE
64855,387695,364745.2302000001,TRUE
64879,31434,66815.49420000002,TRUE
64880,37691,299840.49185399996,FALSE
64881,299568,411538.4442,TRUE
64885,357799,150678.70739999998,TRUE
64888,308038,131980.57944479998,FALSE
64891,324313,960258.195,TRUE
64898,85457,273103.38899999997,TRUE
64901,307907,661998.9802248002,FALSE
64916,348986,280179.9234,TRUE
64917,81487,1511825.0339520003,FALSE
64922,191498,2281052.8246680005,FALSE
64924,294943,1805447.0070000002,TRUE
64937,336263,239082.1137252,FALSE
64941,366540,537978.0615768001,FALSE
64947,423148,477606.3318,TRUE
64954,20413,2281052.8246680005,FALSE
64957,159122,868952.7989999999,TRUE
64970,409367,266153.7762,TRUE
64976,332061,201697.28093880002,FALSE
64977,313536,1778569.7148359998,FALSE
64980,59015,896465.8366200001,FALSE
64983,376286,692612.9515512001,FALSE
64985,210828,369855.62920439994,FALSE
64997,262022,281388.2416992,FALSE
65001,425006,1805447.0070000002,TRUE
65002,252748,156438.6174,TRUE
65015,47113,1050349.131,TRUE
65018,424149,966738.9959280001,FALSE
65020,384288,868952.7989999999,TRUE
65026,173402,335757.3391764,FALSE
65029,204378,813661.6426200002,FALSE
65031,409913,1089751.9524120002,FALSE
65032,319571,797918.62302,FALSE
65039,348579,102803.94539999997,TRUE
65041,350021,2611421.7947640005,FALSE
65050,15933,1022283.9129600001,FALSE
65051,317618,547619.8773384,FALSE
65053,178905,111547.77564240003,FALSE
65054,71947,1009895.6790000001,TRUE
65059,346726,328634.4438,TRUE
65068,53663,210085.03910880003,FALSE
65074,303473,199364.2326,TRUE
65081,415355,341310.9258,TRUE
65083,421797,272594.6407512,FALSE
65087,127468,199364.2326,TRUE
65103,163202,1314344.1870000004,TRUE
65117,373644,266153.7762,TRUE
65126,8961,436661.85419999994,TRUE
65127,203146,738163.647,TRUE
65132,281738,428681.56871519994,FALSE
65134,84112,150678.70739999998,TRUE
65135,346382,74088.07379999998,TRUE
65138,218461,335757.3391764,FALSE
65139,197965,102803.94539999997,TRUE
65148,291959,501612.50412,FALSE
65149,283395,618154.7387903999,FALSE
65154,279487,714179.115,TRUE
65160,208781,328634.4438,TRUE
65161,366791,335757.3391764,FALSE
65166,171605,299698.7058,TRUE
65171,374039,1896262.7574240002,FALSE
65181,301065,359893.09201319993,FALSE
65187,296925,896465.8366200001,FALSE
65188,294251,349450.6158,TRUE
65191,277237,88772.6502,TRUE
65194,197646,57623.64659999998,TRUE
65197,268459,877669.6253399999,FALSE
65203,287695,229863.58755119995,FALSE
65204,123431,1162197.103212,FALSE
65206,135887,66815.49420000002,TRUE
65209,41649,190548.97405919997,FALSE
65211,343671,49859.62019999996,TRUE
65212,361745,266153.7762,TRUE
65215,206083,1247670.1138680002,FALSE
65222,67994,180549.97576199996,FALSE
65230,214958,605615.1851484,FALSE
65237,73542,1314344.1870000004,TRUE
65242,135996,156438.6174,TRUE
65246,391092,895160.799,TRUE
65255,223594,1162197.103212,FALSE
65256,104728,498536.8829999999,TRUE
65257,43341,428681.56871519994,FALSE
65294,233530,229863.58755119995,FALSE
65297,194739,390280.9363308,FALSE
65305,397119,966738.9959280001,FALSE
65312,288486,306549.80460000003,TRUE
65318,378164,501612.50412,FALSE
65321,98787,451175.8221144,FALSE
65327,241124,220299.73722000004,FALSE
65329,205640,210085.03910880003,FALSE
65336,170089,272594.6407512,FALSE
65337,420952,584793.027,TRUE
65347,3599,160591.57524719997,FALSE
65368,348444,647051.5624032,FALSE
65372,41994,522876.62700000004,TRUE
65377,386727,1671679.3823640004,FALSE
65387,257272,797918.62302,FALSE
65389,397896,676036.179,TRUE
65393,304156,390280.9363308,FALSE
65394,236758,57623.64659999998,TRUE
65395,394522,605615.1851484,FALSE
65397,279985,290935.3267368,FALSE
65412,399481,447242.11740000005,TRUE
65415,126221,428681.56871519994,FALSE
65418,269589,364745.2302000001,TRUE
65422,433356,239082.1137252,FALSE
65446,105284,618154.7387903999,FALSE
65447,266855,111547.77564240003,FALSE
65451,189060,1022283.9129600001,FALSE
65454,415305,469768.32826200005,FALSE
65461,432749,111547.77564240003,FALSE
65470,94258,1671679.3823640004,FALSE
65480,17686,570917.295,TRUE
65482,149136,74088.07379999998,TRUE
65483,4959,868952.7989999999,TRUE
65489,350249,299840.49185399996,FALSE
65490,166082,49859.62019999996,TRUE
65491,72295,1511825.0339520003,FALSE
65492,140482,854011.478916,FALSE
65494,188062,760509.7109999999,TRUE
65495,146555,49859.62019999996,TRUE
65500,291650,592227.4848444,FALSE
65501,131610,49859.62019999996,TRUE
65512,37434,379975.86919799994,FALSE
65517,177759,66815.49420000002,TRUE
65523,262028,868952.7989999999,TRUE
65525,393822,142812.9355068,FALSE
65527,318801,409444.6891896,FALSE
65530,31078,797918.62302,FALSE
65534,399960,928975.671,TRUE
65536,316294,840204.4949999999,TRUE
65538,113549,460841.89984560007,FALSE
65545,60830,1233523.863,TRUE
65548,335022,1009895.6790000001,TRUE
65552,342626,810258.1109999999,TRUE
65562,21309,66187.63816919996,FALSE
65565,211917,1247670.1138680002,FALSE
65571,243385,456505.42860000004,TRUE
65578,424626,456505.42860000004,TRUE
65580,236844,928975.671,TRUE
65581,408271,477606.3318,TRUE
65583,425866,560106.495,TRUE
65584,93079,714179.115,TRUE
65587,367550,356631.795,TRUE
65589,105425,210085.03910880003,FALSE
65600,386652,1124738.2577880002,FALSE
65602,166802,379975.86919799994,FALSE
65611,59645,369855.62920439994,FALSE
65620,204215,356631.795,TRUE
65623,174758,381604.1814,TRUE
65629,275314,1022283.9129600001,FALSE
65636,60936,388225.25820000004,TRUE
65639,427635,328634.4438,TRUE
65641,211111,1022283.9129600001,FALSE
65646,219511,42638.32985039997,FALSE
65650,171104,115739.37180000002,TRUE
65654,311844,272594.6407512,FALSE
65665,201559,373063.743,TRUE
65667,247100,102803.94539999997,TRUE
65669,407329,917874.298728,FALSE
65676,189254,308397.5385984,FALSE
65682,103514,356631.795,TRUE
65683,26662,181371.83219999998,TRUE
65685,378835,321996.70619999996,TRUE
65689,282298,74088.07379999998,TRUE
65699,400553,66187.63816919996,FALSE
65700,166320,570917.295,TRUE
65719,305426,1089751.9524120002,FALSE
65725,208536,896465.8366200001,FALSE
65729,222498,193433.87699999998,TRUE
65735,348513,351818.2178388,FALSE
65739,166010,248783.90940000003,TRUE
65744,220395,501612.50412,FALSE
65747,275127,176351.0346,TRUE
65750,386718,633562.0436088,FALSE
65752,50713,479301.7829796001,FALSE
65755,142831,534681.4589999999,TRUE
65782,257557,1096858.9710000001,TRUE
65784,190481,356631.795,TRUE
65790,61268,160591.57524719997,FALSE
65791,54163,659962.7189999999,TRUE
65796,416389,272594.6407512,FALSE
65802,394921,966738.9959280001,FALSE
65809,367206,128681.5374,TRUE
65815,143270,1805447.0070000002,TRUE
65824,230512,498536.8829999999,TRUE
65829,417175,210085.03910880003,FALSE
65832,119510,273103.38899999997,TRUE
65834,13152,255540.31621560003,FALSE
65835,216599,1096858.9710000001,TRUE
65837,401284,190548.97405919997,FALSE
65841,53495,627779.2949999999,TRUE
65857,268324,810258.1109999999,TRUE
65860,425462,513427.5381024,FALSE
65865,88949,510771.807,TRUE
65872,155300,760509.7109999999,TRUE
65874,39446,369855.62920439994,FALSE
65878,115808,1162197.103212,FALSE
65881,259522,1778569.7148359998,FALSE
65885,193569,726075.932364,FALSE
65905,361731,558791.4239135999,FALSE
65916,50702,334764.261,TRUE
65923,13409,714179.115,TRUE
65924,371538,122451.2406,TRUE
65928,233121,659962.7189999999,TRUE
65932,203042,211958.86140000002,TRUE
65939,186286,181371.83219999998,TRUE
65941,326582,1089751.9524120002,FALSE
65945,40448,1671679.3823640004,FALSE
65948,345805,784534.9589999999,TRUE
65957,67289,760509.7109999999,TRUE
65958,111625,344561.0947128,FALSE
65959,81804,1335077.266932,FALSE
65972,327154,299840.49185399996,FALSE
65973,321934,456505.42860000004,TRUE
65978,205147,255540.31621560003,FALSE
65979,219039,66187.63816919996,FALSE
65982,254817,99995.87498760001,FALSE
65990,169201,121239.68282999996,FALSE
65992,239609,810258.1109999999,TRUE
65995,213205,592227.4848444,FALSE
65997,119548,676036.179,TRUE
66002,185765,170020.63259999998,TRUE
66006,180106,581569.2561203999,FALSE
66007,244639,287316.1278,TRUE
66010,359393,1805447.0070000002,TRUE
66011,125146,547619.8773384,FALSE
66015,338798,439739.711028,FALSE
66022,147585,833867.910504,FALSE
66028,200270,187652.9538,TRUE
66029,296141,491155.05000959995,FALSE
66033,345645,79573.08947039998,FALSE
66034,338577,41452.234200000006,TRUE
66037,313509,41452.234200000006,TRUE
66047,257065,560106.495,TRUE
66049,4588,1057210.926444,FALSE
66063,434544,181371.83219999998,TRUE
66076,95814,760509.7109999999,TRUE
66100,44,388225.25820000004,TRUE
66103,56019,466769.8854,TRUE
66106,123869,428050.8882,TRUE
66108,199144,2281052.8246680005,FALSE
66112,400469,558791.4239135999,FALSE
66115,338679,128681.5374,TRUE
66120,274088,176351.0346,TRUE
66121,26854,395896.80780000007,TRUE
66126,425578,928975.671,TRUE
66136,37213,966738.9959280001,FALSE
66146,300817,95428.125,TRUE
66147,189971,287316.1278,TRUE
66149,183027,381604.1814,TRUE
66154,316885,491155.05000959995,FALSE
66162,423216,150817.54538160004,FALSE
66169,223799,525541.212396,FALSE
66170,252215,1335077.266932,FALSE
66183,67499,41452.234200000006,TRUE
66189,437236,229863.58755119995,FALSE
66191,14954,231123.74220000004,TRUE
66199,316263,201697.28093880002,FALSE
66207,77527,647051.5624032,FALSE
66209,213114,272594.6407512,FALSE
66210,236514,522876.62700000004,TRUE
66216,302141,1009895.6790000001,TRUE
66217,368475,960258.195,TRUE
66229,235529,598625.703,TRUE
